step,cd_proxy,cl_proxy,mass,effective_re,tau,probe_vorticity,max_speed
3231,5.4796455255,-0.0173426669,1.0037106556,100.000000,0.54628571,-0.0036005119,0.0771027340
3233,5.4798554179,-0.0173834995,1.0037119339,100.000000,0.54628571,-0.0036039420,0.0771012204
3235,5.4802084458,-0.0173361704,1.0037131984,100.000000,0.54628571,-0.0036073593,0.0770997781
3237,5.4806843991,-0.0172088872,1.0037144488,100.000000,0.54628571,-0.0036107638,0.0770983920
3239,5.4812655421,-0.0170096489,1.0037156846,100.000000,0.54628571,-0.0036141554,0.0770970462
3241,5.4819373786,-0.0167460497,1.0037169052,100.000000,0.54628571,-0.0036175338,0.0770957248
3243,5.4826892442,-0.0164251239,1.0037181103,100.000000,0.54628571,-0.0036208990,0.0770944117
3245,5.4835147025,-0.0160532241,1.0037192992,100.000000,0.54628571,-0.0036242508,0.0770930909
3247,5.4844117326,-0.0156359245,1.0037204716,100.000000,0.54628571,-0.0036275892,0.0770917468
3249,5.4853826967,-0.0151779434,1.0037216268,100.000000,0.54628571,-0.0036309142,0.0770903647
3251,5.4864340900,-0.0146830771,1.0037227647,100.000000,0.54628571,-0.0036342257,0.0770889305
3253,5.4875760782,-0.0141541414,1.0037238847,100.000000,0.54628571,-0.0036375239,0.0770874314
3255,5.4888218376,-0.0135929227,1.0037249869,100.000000,0.54628571,-0.0036408092,0.0770858560
3257,5.4901867214,-0.0130001430,1.0037260710,100.000000,0.54628571,-0.0036440819,0.0770841944
3259,5.4916872816,-0.0123754477,1.0037271373,100.000000,0.54628571,-0.0036473426,0.0770824387
3261,5.4933401858,-0.0117174285,1.0037281858,100.000000,0.54628571,-0.0036505919,0.0770805826
3263,5.4951610721,-0.0110236960,1.0037292171,100.000000,0.54628571,-0.0036538305,0.0770786224
3265,5.4971633923,-0.0102910138,1.0037302317,100.000000,0.54628571,-0.0036570595,0.0770765561
3267,5.4993572944,-0.0095155042,1.0037312303,100.000000,0.54628571,-0.0036602796,0.0770743844
3269,5.5017485973,-0.0086929320,1.0037322139,100.000000,0.54628571,-0.0036634919,0.0770721101
3271,5.5043379085,-0.0078190622,1.0037331834,100.000000,0.54628571,-0.0036666974,0.0770697380
3273,5.5071199284,-0.0068900824,1.0037341403,100.000000,0.54628571,-0.0036698968,0.0770672752
3275,5.5100829816,-0.0059030727,1.0037350857,100.000000,0.54628571,-0.0036730910,0.0770647305
3277,5.5132088023,-0.0048564947,1.0037360212,100.000000,0.54628571,-0.0036762805,0.0770621143
3279,5.5164725923,-0.0037506704,1.0037369484,100.000000,0.54628571,-0.0036794659,0.0770594381
3281,5.5198433574,-0.0025882136,1.0037378690,100.000000,0.54628571,-0.0036826473,0.0770567143
3283,5.5232845168,-0.0013743790,1.0037387847,100.000000,0.54628571,-0.0036858250,0.0770539558
3285,5.5267547648,-0.0001172946,1.0037396975,100.000000,0.54628571,-0.0036889989,0.0770511755
3287,5.5302091584,0.0011719481,1.0037406091,100.000000,0.54628571,-0.0036921687,0.0770483859
3289,5.5336003879,0.0024793672,1.0037415215,100.000000,0.54628571,-0.0036953344,0.0770455991
3291,5.5368801845,0.0037883311,1.0037424365,100.000000,0.54628571,-0.0036984955,0.0770428260
3293,5.5400008083,0.0050799644,1.0037433560,100.000000,0.54628571,-0.0037016517,0.0770400764
3295,5.5429165586,0.0063336992,1.0037442819,100.000000,0.54628571,-0.0037048029,0.0770373591
3297,5.5455852430,0.0075279431,1.0037452159,100.000000,0.54628571,-0.0037079488,0.0770346813
3299,5.5479695447,0.0086408244,1.0037461597,100.000000,0.54628571,-0.0037110895,0.0770320496
3301,5.5500382296,0.0096509694,1.0037471149,100.000000,0.54628571,-0.0037142250,0.0770294695
3303,5.5517671393,0.0105382630,1.0037480829,100.000000,0.54628571,-0.0037173554,0.0770269461
3305,5.5531399271,0.0112845466,1.0037490650,100.000000,0.54628571,-0.0037204810,0.0770244841
3307,5.5541485035,0.0118742128,1.0037500625,100.000000,0.54628571,-0.0037236022,0.0770220888
3309,5.5547931720,0.0122946662,1.0037510763,100.000000,0.54628571,-0.0037267194,0.0770197660
3311,5.5550824513,0.0125366302,1.0037521072,100.000000,0.54628571,-0.0037298327,0.0770175225
3313,5.5550325939,0.0125942951,1.0037531558,100.000000,0.54628571,-0.0037329426,0.0770153665
3315,5.5546668303,0.0124653133,1.0037542226,100.000000,0.54628571,-0.0037360492,0.0770133078
3317,5.5540143771,0.0121506604,1.0037553079,100.000000,0.54628571,-0.0037391524,0.0770113576
3319,5.5531092617,0.0116543888,1.0037564117,100.000000,0.54628571,-0.0037422521,0.0770095289
3321,5.5519890234,0.0109833058,1.0037575340,100.000000,0.54628571,-0.0037453480,0.0770078356
3323,5.5506933532,0.0101466092,1.0037586745,100.000000,0.54628571,-0.0037484395,0.0770062928
3325,5.5492627345,0.0091555126,1.0037598328,100.000000,0.54628571,-0.0037515261,0.0770049158
3327,5.5477371419,0.0080228857,1.0037610086,100.000000,0.54628571,-0.0037546069,0.0770037196
3329,5.5461548463,0.0067629302,1.0037622014,100.000000,0.54628571,-0.0037576810,0.0770027181
3331,5.5445513653,0.0053909018,1.0037634106,100.000000,0.54628571,-0.0037607477,0.0770019239
3333,5.5429585814,0.0039228835,1.0037646359,100.000000,0.54628571,-0.0037638058,0.0770013467
3335,5.5414040457,0.0023756062,1.0037658766,100.000000,0.54628571,-0.0037668546,0.0770009934
3337,5.5399104649,0.0007663074,1.0037671325,100.000000,0.54628571,-0.0037698934,0.0770008674
3339,5.5384953691,-0.0008873837,1.0037684032,100.000000,0.54628571,-0.0037729213,0.0770009678
3341,5.5371709447,-0.0025675483,1.0037696886,100.000000,0.54628571,-0.0037759379,0.0770012897
3343,5.5359440172,-0.0042560841,1.0037709885,100.000000,0.54628571,-0.0037789428,0.0770018233
3345,5.5348161666,-0.0059348240,1.0037723030,100.000000,0.54628571,-0.0037819357,0.0770025550
3347,5.5337839576,-0.0075856798,1.0037736322,100.000000,0.54628571,-0.0037849166,0.0770034663
3349,5.5328392704,-0.0091908145,1.0037749763,100.000000,0.54628571,-0.0037878855,0.0770045353
3351,5.5319697206,-0.0107328444,1.0037763355,100.000000,0.54628571,-0.0037908425,0.0770057360
3353,5.5311591566,-0.0121950679,1.0037777101,100.000000,0.54628571,-0.0037937879,0.0770070397
3355,5.5303882272,-0.0135617122,1.0037791004,100.000000,0.54628571,-0.0037967220,0.0770084148
3357,5.5296350113,-0.0148181878,1.0037805065,100.000000,0.54628571,-0.0037996452,0.0770098279
3359,5.5288756990,-0.0159513360,1.0037819287,100.000000,0.54628571,-0.0038025577,0.0770112441
3361,5.5280853154,-0.0169496557,1.0037833669,100.000000,0.54628571,-0.0038054599,0.0770126277
3363,5.5272384723,-0.0178034929,1.0037848209,100.000000,0.54628571,-0.0038083521,0.0770139431
3365,5.5263101323,-0.0185051832,1.0037862903,100.000000,0.54628571,-0.0038112345,0.0770151552
3367,5.5252763673,-0.0190491346,1.0037877746,100.000000,0.54628571,-0.0038141072,0.0770162303
3369,5.5241150925,-0.0194318472,1.0037892729,100.000000,0.54628571,-0.0038169701,0.0770171368
3371,5.5228067547,-0.0196518700,1.0037907842,100.000000,0.54628571,-0.0038198233,0.0770178462
3373,5.5213349568,-0.0197096992,1.0037923072,100.000000,0.54628571,-0.0038226664,0.0770183332
3375,5.5196870013,-0.0196076301,1.0037938403,100.000000,0.54628571,-0.0038254993,0.0770185773
3377,5.5178543373,-0.0193495761,1.0037953820,100.000000,0.54628571,-0.0038283215,0.0770185625
3379,5.5158329000,-0.0189408719,1.0037969304,100.000000,0.54628571,-0.0038311325,0.0770182789
3381,5.5136233349,-0.0183880795,1.0037984834,100.000000,0.54628571,-0.0038339318,0.0770177219
3383,5.5112311014,-0.0176988104,1.0038000392,100.000000,0.54628571,-0.0038367189,0.0770168937
3385,5.5086664536,-0.0168815782,1.0038015956,100.000000,0.54628571,-0.0038394933,0.0770158021
3387,5.5059442990,-0.0159456874,1.0038031505,100.000000,0.54628571,-0.0038422545,0.0770144615
3389,5.5030839378,-0.0149011588,1.0038047021,100.000000,0.54628571,-0.0038450019,0.0770128915
3391,5.5001086862,-0.0137586878,1.0038062485,100.000000,0.54628571,-0.0038477354,0.0770111169
3393,5.4970453913,-0.0125296237,1.0038077878,100.000000,0.54628571,-0.0038504545,0.0770091664
3395,5.4939238441,-0.0112259579,1.0038093187,100.000000,0.54628571,-0.0038531592,0.0770070720
3397,5.4907761034,-0.0098603035,1.0038108397,100.000000,0.54628571,-0.0038558494,0.0770048674
3399,5.4876357427,-0.0084458514,1.0038123496,100.000000,0.54628571,-0.0038585253,0.0770025874
3401,5.4845370381,-0.0069962906,1.0038138476,100.000000,0.54628571,-0.0038611869,0.0770002660
3403,5.4815141158,-0.0055256818,1.0038153329,100.000000,0.54628571,-0.0038638345,0.0769979358
3405,5.4786000858,-0.0040482826,1.0038168050,100.000000,0.54628571,-0.0038664686,0.0769956265
3407,5.4758261855,-0.0025783248,1.0038182635,100.000000,0.54628571,-0.0038690895,0.0769933643
3409,5.4732209627,-0.0011297530,1.0038197083,100.000000,0.54628571,-0.0038716975,0.0769911713
3411,5.4708095295,0.0002840615,1.0038211393,100.000000,0.54628571,-0.0038742932,0.0769890646
3413,5.4686129134,0.0016506164,1.0038225566,100.000000,0.54628571,-0.0038768769,0.0769870566
3415,5.4666475360,0.0029585612,1.0038239602,100.000000,0.54628571,-0.0038794490,0.0769851544
3417,5.4649248416,0.0041979505,1.0038253505,100.000000,0.54628571,-0.0038820097,0.0769833605
3419,5.4634510965,0.0053604477,1.0038267275,100.000000,0.54628571,-0.0038845592,0.0769816728
3421,5.4622273708,0.0064394658,1.0038280915,100.000000,0.54628571,-0.0038870978,0.0769800854
3423,5.4612497094,0.0074302367,1.0038294425,100.000000,0.54628571,-0.0038896255,0.0769785888
3425,5.4605094902,0.0083298031,1.0038307808,100.000000,0.54628571,-0.0038921423,0.0769771709
3427,5.4599939577,0.0091369376,1.0038321064,100.000000,0.54628571,-0.0038946482,0.0769758176
3429,5.4596869152,0.0098519950,1.0038334191,100.000000,0.54628571,-0.0038971431,0.0769745135
3431,5.4595695474,0.0104767099,1.0038347190,100.000000,0.54628571,-0.0038996269,0.0769732424
3433,5.4596213414,0.0110139542,1.0038360057,100.000000,0.54628571,-0.0039020996,0.0769719880
3435,5.4598210672,0.0114674717,1.0038372791,100.000000,0.54628571,-0.0039045609,0.0769707346
3437,5.4601477758,0.0118416043,1.0038385388,100.000000,0.54628571,-0.0039070107,0.0769694670
3439,5.4605817705,0.0121410266,1.0038397845,100.000000,0.54628571,-0.0039094489,0.0769681716
3441,5.4611055083,0.0123704981,1.0038410155,100.000000,0.54628571,-0.0039118754,0.0769668359
3443,5.4617043893,0.0125346442,1.0038422316,100.000000,0.54628571,-0.0039142901,0.0769654492
3445,5.4623673970,0.0126377698,1.0038434322,100.000000,0.54628571,-0.0039166930,0.0769640025
3447,5.4630875586,0.0126837073,1.0038446168,100.000000,0.54628571,-0.0039190841,0.0769624883
3449,5.4638622014,0.0126756977,1.0038457850,100.000000,0.54628571,-0.0039214633,0.0769609007
3451,5.4646929889,0.0126163028,1.0038469364,100.000000,0.54628571,-0.0039238309,0.0769592356
3453,5.4655857337,0.0125073423,1.0038480707,100.000000,0.54628571,-0.0039261868,0.0769574900
3455,5.4665499891,0.0123498546,1.0038491878,100.000000,0.54628571,-0.0039285315,0.0769556620
3457,5.4675984348,0.0121440764,1.0038502873,100.000000,0.54628571,-0.0039308651,0.0769537509
3459,5.4687460810,0.0118894414,1.0038513695,100.000000,0.54628571,-0.0039331881,0.0769517567
3461,5.4700093221,0.0115845991,1.0038524343,100.000000,0.54628571,-0.0039355011,0.0769496803
3463,5.4714048812,0.0112274586,1.0038534822,100.000000,0.54628571,-0.0039378046,0.0769475230
3465,5.4729486915,0.0108152615,1.0038545135,100.000000,0.54628571,-0.0039400992,0.0769452869
3467,5.4746547630,0.0103446918,1.0038555289,100.000000,0.54628571,-0.0039423858,0.0769429745
3469,5.4765340894,0.0098120283,1.0038565290,100.000000,0.54628571,-0.0039446651,0.0769405893
3471,5.4785936442,0.0092133451,1.0038575149,100.000000,0.54628571,-0.0039469381,0.0769381352
3473,5.4808355173,0.0085447605,1.0038584875,100.000000,0.54628571,-0.0039492054,0.0769356172
3475,5.4832562352,0.0078027327,1.0038594480,100.000000,0.54628571,-0.0039514680,0.0769330411
3477,5.4858463025,0.0069843951,1.0038603978,100.000000,0.54628571,-0.0039537266,0.0769304140
3479,5.4885899930,0.0060879171,1.0038613381,100.000000,0.54628571,-0.0039559818,0.0769277439
3481,5.4914654068,0.0051128733,1.0038622707,100.000000,0.54628571,-0.0039582343,0.0769250401
3483,5.4944448008,0.0040605997,1.0038631969,100.000000,0.54628571,-0.0039604843,0.0769223129
3485,5.4974951845,0.0029345107,1.0038641186,100.000000,0.54628571,-0.0039627322,0.0769195735
3487,5.5005791634,0.0017403538,1.0038650373,100.000000,0.54628571,-0.0039649780,0.0769168341
3489,5.5036559975,0.0004863757,1.0038659548,100.000000,0.54628571,-0.0039672219,0.0769141076
3491,5.5066828361,-0.0008166183,1.0038668729,100.000000,0.54628571,-0.0039694637,0.0769115184
3493,5.5096160758,-0.0021553274,1.0038677933,100.000000,0.54628571,-0.0039717032,0.0769089607
3495,5.5124127863,-0.0035141478,1.0038687176,100.000000,0.54628571,-0.0039739403,0.0769064455
3497,5.5150321418,-0.0048754912,1.0038696476,100.000000,0.54628571,-0.0039761746,0.0769039828
3499,5.5174367949,-0.0062202206,1.0038705848,100.000000,0.54628571,-0.0039784060,0.0769015818
3501,5.5195941322,-0.0075281811,1.0038715308,100.000000,0.54628571,-0.0039806344,0.0768992500
3503,5.5214773546,-0.0087788001,1.0038724869,100.000000,0.54628571,-0.0039828595,0.0768969939
3505,5.5230663339,-0.0099517221,1.0038734546,100.000000,0.54628571,-0.0039850814,0.0768948183
3507,5.5243482074,-0.0110274430,1.0038744349,100.000000,0.54628571,-0.0039873002,0.0768927269
3509,5.5253176837,-0.0119879067,1.0038754289,100.000000,0.54628571,-0.0039895160,0.0768907223
3511,5.5259770506,-0.0128170321,1.0038764375,100.000000,0.54628571,-0.0039917288,0.0768888063
3513,5.5263358863,-0.0135011421,1.0038774615,100.000000,0.54628571,-0.0039939390,0.0768869803
3515,5.5264104933,-0.0140292767,1.0038785014,100.000000,0.54628571,-0.0039961468,0.0768852459
3517,5.5262230875,-0.0143933805,1.0038795577,100.000000,0.54628571,-0.0039983521,0.0768836047
3519,5.5258007854,-0.0145883649,1.0038806306,100.000000,0.54628571,-0.0040005552,0.0768820595
3521,5.5251744420,-0.0146120564,1.0038817202,100.000000,0.54628571,-0.0040027559,0.0768806137
3523,5.5243773980,-0.0144650465,1.0038828265,100.000000,0.54628571,-0.0040049541,0.0768792721
3525,5.5234441946,-0.0141504690,1.0038839494,100.000000,0.54628571,-0.0040071495,0.0768780405
3527,5.5224093146,-0.0136737277,1.0038850887,100.000000,0.54628571,-0.0040093418,0.0768769259
3529,5.5213060013,-0.0130422027,1.0038862440,100.000000,0.54628571,-0.0040115304,0.0768759362
3531,5.5201652002,-0.0122649565,1.0038874149,100.000000,0.54628571,-0.0040137147,0.0768750795
3533,5.5190146574,-0.0113524601,1.0038886012,100.000000,0.54628571,-0.0040158940,0.0768743642
3535,5.5178781982,-0.0103163503,1.0038898025,100.000000,0.54628571,-0.0040180676,0.0768737980
3537,5.5167751987,-0.0091692266,1.0038910183,100.000000,0.54628571,-0.0040202349,0.0768733877
3539,5.5157202525,-0.0079244858,1.0038922484,100.000000,0.54628571,-0.0040223950,0.0768731384
3541,5.5147230260,-0.0065961923,1.0038934926,100.000000,0.54628571,-0.0040245473,0.0768730532
3543,5.5137882878,-0.0051989727,1.0038947507,100.000000,0.54628571,-0.0040266914,0.0768731664
3545,5.5129160943,-0.0037479259,1.0038960227,100.000000,0.54628571,-0.0040288267,0.0768735048
3547,5.5121021083,-0.0022585353,1.0038973086,100.000000,0.54628571,-0.0040309529,0.0768740004
3549,5.5113380281,-0.0007465734,1.0038986085,100.000000,0.54628571,-0.0040330699,0.0768746434
3551,5.5106121022,0.0007720117,1.0038999226,100.000000,0.54628571,-0.0040351774,0.0768754204
3553,5.5099097074,0.0022812326,1.0039012510,100.000000,0.54628571,-0.0040372755,0.0768763144
3555,5.5092139698,0.0037652253,1.0039025941,100.000000,0.54628571,-0.0040393643,0.0768773056
3557,5.5085064077,0.0052084360,1.0039039521,100.000000,0.54628571,-0.0040414438,0.0768783707
3559,5.5077675812,0.0065958280,1.0039053250,100.000000,0.54628571,-0.0040435144,0.0768794840
3561,5.5069777310,0.0079130999,1.0039067131,100.000000,0.54628571,-0.0040455762,0.0768806172
3563,5.5061173935,0.0091469051,1.0039081164,100.000000,0.54628571,-0.0040476295,0.0768817404
3565,5.5051679805,0.0102850604,1.0039095346,100.000000,0.54628571,-0.0040496744,0.0768828226
3567,5.5041123110,0.0113167323,1.0039109675,100.000000,0.54628571,-0.0040517112,0.0768838321
3569,5.5029350888,0.0122325892,1.0039124147,100.000000,0.54628571,-0.0040537398,0.0768847377
3571,5.5016233158,0.0130249116,1.0039138754,100.000000,0.54628571,-0.0040557604,0.0768855090
3573,5.5001666388,0.0136876543,1.0039153487,100.000000,0.54628571,-0.0040577729,0.0768861181
3575,5.4985576249,0.0142164583,1.0039168335,100.000000,0.54628571,-0.0040597771,0.0768865397
3577,5.4967919651,0.0146086158,1.0039183287,100.000000,0.54628571,-0.0040617729,0.0768867525
3579,5.4948686087,0.0148629937,1.0039198327,100.000000,0.54628571,-0.0040637600,0.0768867397
3581,5.4927898290,0.0149799255,1.0039213440,100.000000,0.54628571,-0.0040657379,0.0768864900
3583,5.4905612260,0.0149610831,1.0039228610,100.000000,0.54628571,-0.0040677063,0.0768859978
3585,5.4881916695,0.0148093423,1.0039243817,100.000000,0.54628571,-0.0040696649,0.0768852640
3587,5.4856931859,0.0145286524,1.0039259045,100.000000,0.54628571,-0.0040716131,0.0768842956
3589,5.4830807925,0.0141239216,1.0039274276,100.000000,0.54628571,-0.0040735505,0.0768831058
3591,5.4803722801,0.0136009241,1.0039289492,100.000000,0.54628571,-0.0040754767,0.0768817135
3593,5.4775879451,0.0129662315,1.0039304676,100.000000,0.54628571,-0.0040773915,0.0768801424
3595,5.4747502687,0.0122271680,1.0039319814,100.000000,0.54628571,-0.0040792945,0.0768784204
3597,5.4718835443,0.0113917821,1.0039334890,100.000000,0.54628571,-0.0040811856,0.0768765783
3599,5.4690134510,0.0104688275,1.0039349891,100.000000,0.54628571,-0.0040830645,0.0768746484
3601,5.4661665741,0.0094677406,1.0039364808,100.000000,0.54628571,-0.0040849314,0.0768726634
3603,5.4633698774,0.0083986055,1.0039379629,100.000000,0.54628571,-0.0040867863,0.0768706550
3605,5.4606501327,0.0072720930,1.0039394348,100.000000,0.54628571,-0.0040886294,0.0768686527
3607,5.4580333189,0.0060993680,1.0039408958,100.000000,0.54628571,-0.0040904607,0.0768666827
3609,5.4555440054,0.0048919590,1.0039423455,100.000000,0.54628571,-0.0040922807,0.0768647671
3611,5.4532047392,0.0036615910,1.0039437835,100.000000,0.54628571,-0.0040940896,0.0768629230
3613,5.4510354598,0.0024199841,1.0039452095,100.000000,0.54628571,-0.0040958877,0.0768611626
3615,5.4490529655,0.0011786281,1.0039466235,100.000000,0.54628571,-0.0040976754,0.0768594927
3617,5.4472704602,-0.0000514553,1.0039480253,100.000000,0.54628571,-0.0040994528,0.0768579150
3619,5.4456972029,-0.0012599491,1.0039494149,100.000000,0.54628571,-0.0041012203,0.0768564266
3621,5.4443382866,-0.0024374601,1.0039507923,100.000000,0.54628571,-0.0041029780,0.0768550669
3623,5.4431945625,-0.0035757054,1.0039521574,100.000000,0.54628571,-0.0041047260,0.0768538382
3625,5.4422627241,-0.0046676547,1.0039535102,100.000000,0.54628571,-0.0041064645,0.0768526647
3627,5.4415355557,-0.0057076178,1.0039548505,100.000000,0.54628571,-0.0041081934,0.0768515304
3629,5.4410023419,-0.0066912725,1.0039561784,100.000000,0.54628571,-0.0041099127,0.0768504185
3631,5.4406494269,-0.0076156318,1.0039574936,100.000000,0.54628571,-0.0041116223,0.0768493118
3633,5.4404609024,-0.0084789537,1.0039587958,100.000000,0.54628571,-0.0041133220,0.0768481938
3635,5.4404193958,-0.0092806018,1.0039600849,100.000000,0.54628571,-0.0041150118,0.0768470493
3637,5.4405069228,-0.0100208664,1.0039613605,100.000000,0.54628571,-0.0041166916,0.0768458644
3639,5.4407057655,-0.0107007591,1.0039626222,100.000000,0.54628571,-0.0041183611,0.0768446273
3641,5.4409993308,-0.0113217933,1.0039638696,100.000000,0.54628571,-0.0041200202,0.0768433284
